	tx_name	chr	strand	peak_start	peak_stop	max_peak_test	feature_start	feature_end	width	feature_type	gene_region_start	gene_region_end	cds_len	tx_width	gene_name	rep_gene	Description	max_peak_2	max_np_gene_2	max_non_peak_ratio_2	shared	max_np_gene_1	max_peak_1	max_non_peak_ratio_1	category_1	max_peak_scaled	max_read_tx_scaled	ratioPTx	MorePeaks	category_2	comparison	img_rank	pydeg_settings_label	pydeg_settings	peak_plot_link	gene_plot_link	indx	plot_link	miRNA_link
8235	AT4G25940.1	4	-	13171003	13171004	13171003	13170976	13171053	78	CDS	13169506	13172904	1806	3398	AT4G25940	Yes	ENTH/ANTH/VHS superfamily protein	60	266	0.225563909774436	Both Reps.	152	45	0.296052631578947	0	60.2007484436035	18.6605501174927	3.22609719780824	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	226	MF: 3 - conf: 0.99	2		nan	AT4G25940.1_2	No	No
8236	AT1G65220.1	1	+	24228848	24228852	24228851	24228800	24228970	171	3UTR	24225951	24228970	1236	3019	AT1G65220	Yes	ARM repeat superfamily protein	63	263	0.239543726235741	Both Reps.	155	42	0.270967741935484	0	60.1459007263184	18.6605501174927	3.22315796413401	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	227	MF: 3 - conf: 0.99	2		nan	AT1G65220.1_2	No	No
8237	AT3G14210.1	3	+	4731347	4731351	4731349	4731237	4731562	326	CDS	4729399	4731847	1179	2448	ESM1	Yes	GDSL-like lipase/acylhydrolase superfamily protein	58	309	0.187702265372168	Only Rep. 2	195	30	0.153846153846154	0	50.3129024505616	15.6239500045777	3.2202421561654	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	228	MF: 3 - conf: 0.99	2		nan	AT3G14210.1_2	No	No
8238	AT5G41760.1	5	+	16709302	16709305	16709304	16709205	16709830	626	3UTR	16706850	16709830	1023	2980	AT5G41760	Yes	Nucleotide-sugar transporter family protein	36	44	0.818181818181818	Only Rep. 2	40	27	0.675	0	36.1204500198365	11.2827997207642	3.20137296715127	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	229	MF: 3 - conf: 0.99	2		nan	AT5G41760.1_2	No	No
8239	AT5G64730.1	5	+	25874414	25874417	25874415	25874343	25874450	108	CDS	25873101	25875293	900	2192	AT5G64730	Yes	Transducin/WD40 repeat-like superfamily protein	37	98	0.377551020408163	Both Reps.	49	26	0.530612244897959	0	36.1021509170533	11.2818303108215	3.20002605272516	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	230	MF: 3 - conf: 0.99	2		nan	AT5G64730.1_2	No	No
8240	AT3G08020.1	3	-	2557516	2557519	2557518	2557437	2557752	316	3UTR	2557437	2561848	2340	4411	AT3G08020	Yes	PHD finger family protein	77	66	1.16666666666667	Both Reps.	52	32	0.615384615384615	0	62.2250995635986	19.5294494628906	3.18621882720439	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	231	MF: 3 - conf: 0.99	2		nan	AT3G08020.1_2	No	No
8241	AT2G46420.1	2	+	19053678	19053680	19053679	19053470	19054065	596	5UTR	19053470	19057162	1092	3692	AT2G46420	Yes	helicase with zinc finger protein	36	36	1.0	Both Reps.	20	24	1.2	0	34.36905002594	10.8490500450135	3.16793174364026	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	232	MF: 3 - conf: 0.99	2		nan	AT2G46420.1_2	No	No
8242	AT2G03530.4	2	+	1073245	1073249	1073248	1072910	1073284	375	CDS	1071509	1074016	1422	2507	UPS2	Yes	ureide permease 2	28	29	0.96551724137931	Both Reps.	16	27	1.6875	0	31.596399307251	9.98109483718872	3.16562459556295	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	233	MF: 3 - conf: 0.99	2		nan	AT2G03530.4_2	No	No
8243	AT5G41685.1	5	-	16669273	16669276	16669275	16669149	16669418	270	3UTR	16669149	16669723	228	574	AT5G41685	Yes	Mitochondrial outer membrane translocase complex, subunit Tom7	45	63	0.714285714285714	Both Reps.	39	34	0.871794871794872	0	45.296501159668	14.3213000297547	3.16287634960218	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	234	MF: 3 - conf: 0.99	2		nan	AT5G41685.1_2	No	No
8244	AT1G15120.2	1	+	5203898	5203902	5203900	5203828	5203950	123	CDS	5202648	5204193	501	1545	AT1G15120	Yes	Ubiquinol-cytochrome C reductase hinge protein	32	94	0.340425531914894	Both Reps.	67	23	0.343283582089552	0	31.5232992172242	9.98109483718872	3.1583007406934	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	235	MF: 3 - conf: 0.99	2		nan	AT1G15120.2_2	No	No
8245	AT1G53230.1	1	-	19850235	19850237	19850236	19850202	19850259	58	3UTR	19849788	19851725	1176	1937	TCP3	Yes	TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 3	67	75	0.893333333333333	Only Rep. 2	101	38	0.376237623762376	0	60.0727519989014	19.0932998657227	3.1462739506201	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	236	MF: 3 - conf: 0.99	2		nan	AT1G53230.1_2	No	No
8246	AT3G61150.1	3	+	22633634	22633637	22633636	22633474	22633841	368	CDS	22630331	22635155	2427	4824	HDG1	Yes	homeodomain GLABROUS 1	40	52	0.769230769230769	Both Reps.	43	22	0.511627906976744	0	35.4635496139527	11.2818303108215	3.1434216467461	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	237	MF: 3 - conf: 0.99	2		nan	AT3G61150.1_2	No	No
8247	AT1G28320.1	1	-	9921046	9921048	9921047	9921020	9921111	92	CDS	9920219	9924488	2130	4269	DEG15	Yes	protease-like protein	67	81	0.827160493827161	Both Reps.	48	58	1.20833333333333	0	71.7485504150391	22.9997997283936	3.11952935513889	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	238	MF: 3 - conf: 0.99	2		nan	AT1G28320.1_2	No	No
8248	AT3G55850.5	3	-	20722335	20722337	20722336	20722311	20722442	132	CDS	20721602	20725889	1752	4287	LAF3	Yes	Amidohydrolase family	40	109	0.36697247706422	Both Reps.	96	33	0.34375	0	41.8851985931397	13.4533500671387	3.11336569583877	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	239	MF: 3 - conf: 0.99	2		nan	AT3G55850.5_2	No	No
8249	AT1G69770.1	1	-	26248783	26248785	26248784	26248756	26248859	104	CDS	26248118	26253687	2520	5569	CMT3	Yes	chromomethylase 3	55	26	2.11538461538462	Both Reps.	36	32	0.888888888888889	0	49.7840003967285	16.0581998825074	3.10022298644816	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	240	MF: 3 - conf: 0.99	2		nan	AT1G69770.1_2	No	No
8250	AT4G08170.2	4	-	5163451	5163453	5163451	5163220	5163706	487	3UTR	5163220	5167192	1062	3972	AT4G08170	Yes	Inositol 1,3,4-trisphosphate 5/6-kinase family protein	32	72	0.444444444444444	Both Reps.	95	22	0.231578947368421	0	30.9394998550416	9.98109483718872	3.0998102272071	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	241	MF: 3 - conf: 0.99	2		nan	AT4G08170.2_2	No	No
8251	AT2G27720.1	2	+	11818532	11818533	11818532	11818230	11818603	374	5UTR	11818230	11819591	348	1361	AT2G27720	No	60S acidic ribosomal protein family	96	1347	0.0712694877505568	Both Reps.	462	104	0.225108225108225	0	115.002502441407	37.3229999542237	3.08127702977939	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	242	MF: 3 - conf: 0.99	2		nan	AT2G27720.1_2	No	No
8252	AT3G04080.1	3	-	1068852	1068853	1068852	1068786	1069003	218	CDS	1067558	1071438	1416	3880	APY1	Yes	apyrase 1	31	68	0.455882352941176	Both Reps.	43	43	1.0	0	42.6335487365723	13.8880996704102	3.06978994594968	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	243	MF: 3 - conf: 0.99	2		nan	AT3G04080.1_2	No	No
8253	AT1G60490.1	1	-	22286545	22286546	22286545	22286519	22286673	155	CDS	22285572	22290389	2445	4817	VPS34	Yes	vacuolar protein sorting 34	35	15	2.33333333333333	Only Rep. 2	317	30	0.0946372239747634	0	37.3063011169434	12.1536245346069	3.06956176000955	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	244	MF: 3 - conf: 0.99	2		nan	AT1G60490.1_2	No	No
8254	AT4G16990.1	4	+	9565267	9565271	9565267	9565081	9565453	373	3UTR	9560135	9565453	2013	5318	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	245	MF: 3 - conf: 0.99	2		nan	AT4G16990.1_2	No	No
8255	AT4G16990.10	4	+	9565267	9565271	9565267	9565226	9565453	228	3UTR	9558962	9565453	2388	6491	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	246	MF: 3 - conf: 0.99	2		nan	AT4G16990.10_2	No	No
8256	AT4G16990.11	4	+	9565267	9565271	9565267	9565081	9565550	470	3UTR	9559738	9565550	2016	5812	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	247	MF: 3 - conf: 0.99	2		nan	AT4G16990.11_2	No	No
8257	AT4G16990.12	4	+	9565267	9565271	9565267	9565226	9565550	325	3UTR	9559738	9565550	2406	5812	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	248	MF: 3 - conf: 0.99	2		nan	AT4G16990.12_2	No	No
8258	AT4G16990.13	4	+	9565267	9565271	9565267	9565226	9565550	325	3UTR	9559738	9565550	2391	5812	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	249	MF: 3 - conf: 0.99	2		nan	AT4G16990.13_2	No	No
8259	AT4G16990.14	4	+	9565267	9565271	9565267	9565226	9565511	286	3UTR	9559908	9565511	1932	5603	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	250	MF: 3 - conf: 0.99	2		nan	AT4G16990.14_2	No	No
8260	AT4G16990.15	4	+	9565267	9565271	9565267	9565226	9565511	286	3UTR	9559908	9565511	1932	5603	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	251	MF: 3 - conf: 0.99	2		nan	AT4G16990.15_2	No	No
8261	AT4G16990.16	4	+	9565267	9565271	9565267	9565081	9565454	374	3UTR	9560078	9565454	1542	5376	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	252	MF: 3 - conf: 0.99	2		nan	AT4G16990.16_2	No	No
8262	AT4G16990.17	4	+	9565267	9565271	9565267	9565226	9565453	228	3UTR	9560115	9565453	2388	5338	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	253	MF: 3 - conf: 0.99	2		nan	AT4G16990.17_2	No	No
8263	AT4G16990.18	4	+	9565267	9565271	9565267	9565081	9565569	489	3UTR	9560633	9565569	1542	4936	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	254	MF: 3 - conf: 0.99	2		nan	AT4G16990.18_2	No	No
8264	AT4G16990.19	4	+	9565267	9565271	9565267	9565226	9565511	286	3UTR	9560633	9565511	1932	4878	RLM3	Yes	disease resistance protein (TIR-NBS class)	57	111	0.513513513513513	Both Reps.	58	45	0.775862068965517	0	58.5042495727539	19.0952501296997	3.06381163773077	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	255	MF: 3 - conf: 0.99	2		nan	AT4G16990.19_2	No	No
8265	AT5G15860.1	5	-	5178573	5178574	5178573	5178157	5178675	519	3UTR	5178157	5181761	1284	3604	PCME	Yes	prenylcysteine methylesterase	36	247	0.145748987854251	Both Reps.	133	26	0.195488721804511	0	35.5366506576539	11.7175002098084	3.03278429881377	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	256	MF: 3 - conf: 0.99	2		nan	AT5G15860.1_2	No	No
8266	AT5G02840.1	5	+	651793	651797	651796	651606	651979	374	3UTR	648648	651979	882	3331	LCL1	Yes	LHY/CCA1-like 1	50	90	0.555555555555556	Both Reps.	161	50	0.31055900621118	0	57.464599609375	19.5280494689941	2.94266970700863	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	257	MF: 3 - conf: 0.99	2		nan	AT5G02840.1_2	No	No
8267	AT1G10820.2	1	-	3600957	3600959	3600958	3600910	3601436	527	3UTR	3600910	3605058	777	4148	AT1G10820	Yes	hypothetical protein (DUF3755)	34	78	0.435897435897436	Only Rep. 2	59	26	0.440677966101695	0	34.405650138855	11.7175002098084	2.93626196055496	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	258	MF: 3 - conf: 0.99	2		nan	AT1G10820.2_2	No	No
8268	AT1G08490.1	1	-	2687140	2687142	2687141	2687115	2687178	64	CDS	2685659	2688658	1392	2999	CPNIFS	Yes	chloroplastic NIFS-like cysteine desulfurase	31	60	0.516666666666667	Only Rep. 2	57	31	0.543859649122807	0	35.6280994415283	12.1512498855591	2.9320522396523	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	259	MF: 3 - conf: 0.99	2		nan	AT1G08490.1_2	No	No
8269	AT1G20830.1	1	+	7244749	7244751	7244750	7244737	7244978	242	3UTR	7242896	7244978	1050	2082	MCD1	Yes	multiple chloroplast division site 1	46	30	1.53333333333333	Only Rep. 2	43	31	0.720930232558139	0	44.1106510162354	15.1877994537354	2.90434773981603	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	260	MF: 3 - conf: 0.99	2		nan	AT1G20830.1_2	No	No
8270	AT5G47930.1	5	-	19406246	19406249	19406247	19406080	19406422	343	3UTR	19406080	19407449	255	1369	AT5G47930	Yes	Zinc-binding ribosomal protein family protein	72	101	0.712871287128713	Both Reps.	80	42	0.525	0	65.2354011535645	22.5689496994019	2.89049344441994	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	261	MF: 3 - conf: 0.99	2		nan	AT5G47930.1_2	No	No
8271	AT4G12420.1	4	-	7350145	7350149	7350147	7350121	7350320	200	CDS	7349662	7353117	1764	3455	SKU5	Yes	Cupredoxin superfamily protein	48	104	0.461538461538462	Only Rep. 2	78	33	0.423076923076923	0	46.4091987609864	16.057650089264	2.89016129402491	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	262	MF: 3 - conf: 0.99	2		nan	AT4G12420.1_2	No	No
8272	AT3G05590.1	3	+	1621472	1621473	1621472	1621355	1621510	156	5UTR	1621355	1623052	564	1697	RPL18	Yes	ribosomal protein L18	220	237	0.928270042194093	Both Reps.	225	232	1.03111111111111	0	259.849998474121	90.7032508850098	2.86483666173718	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	263	MF: 3 - conf: 0.99	2		nan	AT3G05590.1_2	No	No
8273	AT5G42320.1	5	-	16918531	16918532	16918531	16918489	16918650	162	3UTR	16918489	16921245	1140	2756	AT5G42320	No	Zn-dependent exopeptidases superfamily protein	33	76	0.434210526315789	Both Reps.	63	23	0.365079365079365	0	32.0887994766236	11.2832503318787	2.84393224760447	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	264	MF: 3 - conf: 0.99	2		nan	AT5G42320.1_2	No	No
8274	AT1G79550.1	1	-	29925400	29925404	29925403	29925374	29925634	261	CDS	29924023	29926484	1206	2461	PGK	Yes	phosphoglycerate kinase	30	102	0.294117647058824	Both Reps.	51	37	0.725490196078431	0	30.6481990814209	10.8490500450135	2.82496614489374	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	265	MF: 3 - conf: 0.99	2		nan	AT1G79550.1_2	No	No
8275	AT5G06265.10	5	+	1908097	1908101	1908100	1907886	1908205	320	3UTR	1905755	1908205	321	2450	AT5G06265	Yes	hyaluronan mediated motility receptor-like protein	35	34	1.02941176470588	Both Reps.	45	29	0.644444444444444	0	36.7224998474121	13.0191497802735	2.82065268985951	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	266	MF: 3 - conf: 0.99	2		nan	AT5G06265.10_2	No	No
8276	AT5G06265.4	5	+	1908097	1908101	1908100	1907886	1908201	316	3UTR	1905042	1908201	504	3159	AT5G06265	Yes	hyaluronan mediated motility receptor-like protein	35	34	1.02941176470588	Both Reps.	45	29	0.644444444444444	0	36.7224998474121	13.0191497802735	2.82065268985951	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	267	MF: 3 - conf: 0.99	2		nan	AT5G06265.4_2	No	No
8277	AT1G71440.1	1	-	26921847	26921849	26921848	26921821	26921912	92	CDS	26921060	26924431	1596	3371	PFI	Yes	tubulin folding cofactor E / Pfifferling (PFI)	28	9	3.11111111111111	Both Reps.	48	25	0.520833333333333	0	30.4287996292114	10.8480801582336	2.80499398837094	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	268	MF: 3 - conf: 0.99	2		nan	AT1G71440.1_2	No	No
8278	AT5G04510.1	5	+	1288669	1288671	1288670	1288532	1288697	166	CDS	1286845	1289908	1476	3063	PDK1	Yes	3'-phosphoinositide-dependent protein kinase 1	39	57	0.684210526315789	Only Rep. 2	41	26	0.634146341463415	0	37.2331495285035	13.4543499946595	2.76736888391358	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	269	MF: 3 - conf: 0.99	2		nan	AT5G04510.1_2	No	No
8279	AT1G72970.1	1	+	27455828	27455832	27455828	27455707	27455964	258	3UTR	27452748	27455964	1785	3216	HTH	Yes	Glucose-methanol-choline (GMC) oxidoreductase family protein	24	52	0.461538461538462	Both Reps.	64	22	0.34375	0	26.4154500961304	9.54642009735108	2.76705297134997	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	270	MF: 3 - conf: 0.99	2		nan	AT1G72970.1_2	No	No
8280	AT1G01100.2	1	-	51185	51189	51187	51126	51210	85	5UTR	49909	51210	339	1301	AT1G01100	No	60S acidic ribosomal protein family	170	276	0.615942028985507	Both Reps.	216	126	0.583333333333333	0	169.693504333496	61.6186981201172	2.75392875069677	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	271	MF: 3 - conf: 0.99	2		nan	AT1G01100.2_2	No	No
8281	AT1G48410.1	1	-	17886762	17886765	17886763	17886734	17886828	95	CDS	17886083	17892601	3147	6518	AGO1	Yes	Stabilizer of iron transporter SufD / Polynucleotidyl transferase	45	562	0.0800711743772242	Only Rep. 2	346	28	0.0809248554913295	0	41.7938003540039	15.1901998519898	2.75136606241092	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	272	MF: 3 - conf: 0.99	2		nan	AT1G48410.1_2	No	No
8282	AT5G04360.1	5	+	1228571	1228575	1228574	1228565	1228722	158	3UTR	1221448	1228722	2898	7274	LDA	Yes	limit dextrinase	45	57	0.789473684210526	Only Rep. 2	76	32	0.421052631578947	0	44.1289501190186	16.057650089264	2.74815741243004	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	273	MF: 3 - conf: 0.99	2		nan	AT5G04360.1_2	No	No
8283	AT4G38890.1	4	-	18135820	18135824	18135823	18135796	18135908	113	3UTR	18135796	18139266	2076	3470	AT4G38890	Yes	FMN-linked oxidoreductases superfamily protein	41	60	0.683333333333333	Only Rep. 2	70	23	0.328571428571429	0	36.6128492355347	13.4538497924805	2.72136598819455	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	274	MF: 3 - conf: 0.99	2		nan	AT4G38890.1_2	No	No
8284	AT2G42500.1	2	-	17697773	17697777	17697776	17697626	17698098	473	3UTR	17697626	17701417	942	3791	PP2A-3	Yes	protein phosphatase 2A-3	67	107	0.626168224299065	Both Reps.	51	22	0.431372549019608	0	50.7321519851685	18.6605501174927	2.71868469395291	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	275	MF: 3 - conf: 0.99	2		nan	AT2G42500.1_2	No	No
8285	AT1G15120.1	1	+	5202869	5202870	5202869	5202593	5202920	328	5UTR	5202593	5204494	210	1901	AT1G15120	No	Ubiquinol-cytochrome C reductase hinge protein	24	94	0.25531914893617	Only Rep. 2	67	23	0.343283582089552	0	26.999249458313	9.98109483718872	2.70503886584827	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	276	MF: 3 - conf: 0.99	2		nan	AT1G15120.1_2	No	No
8286	AT4G18370.1	4	+	10150410	10150414	10150413	10150352	10150439	88	CDS	10148951	10151218	972	2267	DEG5	Yes	DEGP protease 5	159	262	0.606870229007634	Both Reps.	219	189	0.863013698630137	0	200.250999450684	74.2075004577637	2.69852775279313	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	277	MF: 3 - conf: 0.99	2		nan	AT4G18370.1_2	No	No
8287	AT3G55330.1	3	-	20513905	20513908	20513907	20513739	20514030	292	3UTR	20513739	20515392	693	1653	PPL1	Yes	PsbP-like protein 1	139	184	0.755434782608696	Both Reps.	167	154	0.922155688622755	0	168.508506774903	62.4919490814209	2.69648345509839	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	278	MF: 3 - conf: 0.99	2		nan	AT3G55330.1_2	No	No
8288	AT2G42880.1	2	-	17842033	17842035	17842034	17842007	17842162	156	CDS	17840168	17844380	1821	4212	MPK20	Yes	MAP kinase 20	85	122	0.69672131147541	Both Reps.	86	71	0.825581395348837	0	89.516902923584	33.4151000976563	2.67893565070789	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	279	MF: 3 - conf: 0.99	2		nan	AT2G42880.1_2	No	No
8289	AT5G57590.1	5	-	23319574	23319576	23319575	23319548	23319681	134	CDS	23318399	23322770	2502	4371	BIO1	Yes	adenosylmethionine-8-amino-7-oxononanoate transaminase	27	83	0.325301204819277	Both Reps.	80	33	0.4125	0	34.5335998535157	13.0187001228333	2.6526150481758	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	280	MF: 3 - conf: 0.99	2		nan	AT5G57590.1_2	No	No
8290	AT4G31060.1	4	+	15116835	15116837	15116836	15116655	15116895	241	5UTR	15116148	15117756	564	1608	AT4G31060	Yes	Integrase-type DNA-binding superfamily protein	22	208	0.105769230769231	Only Rep. 2	91	26	0.285714285714286	0	27.6196002960206	10.4148449897766	2.65194540323283	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	281	MF: 3 - conf: 0.99	2		nan	AT4G31060.1_2	No	No
8291	AT1G04280.1	1	-	1143625	1143629	1143628	1143436	1143642	207	3UTR	1143436	1147091	1605	3655	AT1G04280	Yes	P-loop containing nucleoside triphosphate hydrolases superfamily protein	26	15	1.73333333333333	Both Reps.	38	24	0.631578947368421	0	28.71399974823	10.8485946655274	2.64679441287193	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	282	MF: 3 - conf: 0.99	2		nan	AT1G04280.1_2	No	No
8292	AT3G07170.1	3	+	2280199	2280200	2280199	2280194	2280427	234	5UTR	2280194	2282339	612	2145	AT3G07170	Yes	Sterile alpha motif (SAM) domain-containing protein	30	30	1.0	Both Reps.	23	24	1.04347826086957	0	30.9760503768921	11.7175002098084	2.64357156579891	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	283	MF: 3 - conf: 0.99	2		nan	AT3G07170.1_2	No	No
8293	AT3G23660.2	3	-	8513625	8513628	8513627	8513457	8513665	209	3UTR	8513457	8517790	2376	4333	AT3G23660	Yes	Sec23/Sec24 protein transport family protein	39	34	1.14705882352941	Both Reps.	38	30	0.789473684210526	0	39.5683002471924	15.1892499923707	2.60502001527837	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	284	MF: 3 - conf: 0.99	2		nan	AT3G23660.2_2	No	No
8294	AT1G14270.1	1	-	4875920	4875921	4875920	4875895	4876028	134	CDS	4874875	4877256	1062	2381	AT1G14270	Yes	CAAX amino terminal protease family protein	111	159	0.69811320754717	Both Reps.	139	128	0.920863309352518	0	137.495998382569	52.9436511993408	2.59702523849131	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	285	MF: 3 - conf: 0.99	2		nan	AT1G14270.1_2	No	No
8295	AT4G26520.1	4	+	13389856	13389860	13389859	13389826	13390191	366	CDS	13388348	13390410	1077	2062	FBA7	Yes	Aldolase superfamily protein	68	232	0.293103448275862	Both Reps.	123	48	0.390243902439024	0	66.4761505126953	25.604100227356	2.59630879126425	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	286	MF: 3 - conf: 0.99	2		nan	AT4G26520.1_2	No	No
8296	AT1G64150.1	1	-	23810340	23810343	23810342	23810315	23810385	71	CDS	23808835	23812725	1113	3890	AT1G64150	Yes	Uncharacterized protein family (UPF0016)	25	65	0.384615384615385	Only Rep. 2	38	24	0.631578947368421	0	28.1484994888306	10.847620010376	2.59490095172083	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	287	MF: 3 - conf: 0.99	2		nan	AT1G64150.1_2	No	No
8297	AT1G07910.2	1	+	2453827	2453831	2453829	2453698	2453856	159	CDS	2446036	2454645	3534	8609	RNL	Yes	RNAligase	34	56	0.607142857142857	Both Reps.	7	45	6.42857142857143	0	57.9387493133545	22.5670003890991	2.56741030329142	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	288	MF: 3 - conf: 0.99	2		nan	AT1G07910.2_2	No	No
8298	AT3G11510.1	3	-	3623925	3623929	3623928	3623920	3624049	130	CDS	3623448	3624961	453	1513	AT3G11510	Yes	Ribosomal protein S11 family protein	42	139	0.302158273381295	Both Reps.	105	26	0.247619047619048	0	38.9296998977662	15.1897497177124	2.56289278106875	Yes	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	289	MF: 3 - conf: 0.99	2		nan	AT3G11510.1_2	No	No
8299	AT4G25620.1	4	-	13067280	13067282	13067280	13067186	13067446	261	3UTR	13067186	13069762	1350	2576	AT4G25620	Yes	hydroxyproline-rich glycoprotein family protein	36	273	0.131868131868132	Both Reps.	113	45	0.398230088495575	0	46.6286506652832	18.2278003692627	2.558106283845	No	A	SRR3945024-SRR103220401_and_SRR3945025-SRR103220402	290	MF: 3 - conf: 0.99	2		nan	AT4G25620.1_2	No	No
